track_id,artist,track_name,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,lyrics
6mapJIPnQ23RTAevUoE0DL,Rae Sremmurd,Swang,208120,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992," Mmm, boy, it's Nasty  ( Uh , um) Know some young niggas like to swang (Yeah, um) Know some young niggas like to swang Know some young niggas like to swang (Ride, uh)  Know some young niggas like to swang (Swang) Know some young niggas like to swang (Swang) Big bank take lil' bank Everyday, spillin' up drank (Drank) She want the whole crew, shawty brave (Brave) When the money talks, what is there to say? (Just say it) Blow away, watch it blow away (Blow, blow) When I die, can't take it to the grave (Yo)  Hop out, drop top, fuck y'all talkin', I need it right now (Hey) Cash in the air, yeah, what goes up, gotta come down (Woo)  Gettin' dough, ain't a thing change (Nothin' change) Coastin', grippin' grain (Grip) Goin' through the money like a phase (Like a phase) Don't say my name in vain  (Woo, woo) I'm so glad that you came  (Yeah) All these bad bitches gettin' slain (Slain) Broke-ass nigga, get a clue (Clue) All these niggas know how we do (Let's go)"
5WoaF1B5XIEnWfmb5NZikf,Miguel,Sky Walker,259333,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965," Quick to dead the bull like a matador Quick to dead the bull like a matador Bull, bull, bull like a matador Quick to dead the bull like a matador  Cap and a stem, catch a wave on us (splish) Take a shot, make a friend, just enjoy the moment I'm Luke Skywalkin' on these haters (splish) Celebrate every day like a birthday Good things come to those that wait up (splish) But don't wait to jump in too long Don't sleep, you gotta stay up (splish) Don't, don't sleep, you gotta stay up Yeah, yeah, yeah  I'm outstandin' so I stand out (stand out) Got more babes than a bathhouse Top Gun, on my Tom Cruise I play for keeps and I don't lose You're gonna love it 'cause you're cool as a breeze (cool as a breeze) So pick a poison, yeah I got what you need (got what you need) Nonchalant got the green on rotation all night We gon' keep it psychedelic like a..."
6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,Swalla,216408,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064," Drank Young Money  Love in a thousand different flavors I wish that I could taste them all tonight No, I ain't got no dinner plans So you should bring all your friends I swear that-a all y'all my type  All you girls in here If you're feelin' thirsty Come on take a sip 'Cause you know what I'm servin', ooh  Shimmy shimmy yay, shimmy yay, shimmy ya (Drank) Swalla-la-la (Drank) Swalla-la-la (Swalla-la-la) Swalla-la-la Shimmy shimmy yay, shimmy yay, shimmy ya  (Drank) Swalla-la-la (Drank) Swalla-la-la (Swalla-la-la) Swalla-la-la"
1UZOjK1BwmwWU14Erba9CZ,Miley Cyrus,Malibu,231906,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934," I never came to the beach or stood by the ocean I never sat by the shore under the sun with my feet in the sand But you brought me here and I'm happy that you did 'Cause now I'm as free as birds catchin' the wind I always thought I would sink, so I never swam I never went boatin', don't get how they are floatin' And sometimes I get so scared of what I can't understand  But here I am, next to you The sky's more blue in Malibu Next to you in Malibu Next to you (Baby)  We watched the sun go down as we were walkin' I'd spend the rest of my life just standing here talkin' You would explain the current as I just smile Hoping that you'll stay the same and nothing will change And it'll be us just for a while, do they even exist? That's when I make a wish to swim away with the fish 'Cause it's supposed to be this hot all summer long I never would've believed you if three years ago you told me I'd be here writing this song"
4lnAN2S1fcI0SjxEbksZVr,Selena Gomez,Fetish,186112,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013," Take it or leave it Baby, take it or leave it But I know you won't leave it 'Cause I know that you need it (Uh) Look in the mirror When I look in the mirror Baby, I see it clearer Why you wanna be nearer (Uh)  I'm not surprised I sympathize (Ah) I can't deny Your appetite (Ah)  You got a fetish for my love I push you out and you come right back Don't see a point in blamin' you If I were you, I'd do me too You got a fetish for my love I push you out and you come right back Don't see a point in blamin' you If I were you, I'd do me too You got a fetish for my love"
4Q3N4Ct4zCuIHuZ65E3BD4,Kodak Black,Tunnel Vision,268186,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853," Glee (Southside) Ayy, lil' Metro on that beat  Lil' Kodak, they don't like to see you winnin' They wanna see you in the penitentiary I need me a lil' baby who gon' listen Girl, I don't wanna be the one you iggin' My mama told me, ""Boy, make good decisions"" Right now I gotta keep a tunnel vision I need me a lil' baby who gon' listen Girl, I don't wanna be the one you iggin' Lil' Kodak, they don't like to see you winnin' They wanna see you in the penitentiary I need me a lil' baby who gon' listen Girl, I don't wanna be the one you iggin' My mama told me, ""Boy, make good decisions"" Right now I gotta keep a tunnel vision They sendin' all my homies on a mission And I ain't tryna miss out on these millions  I jumped up out the Wraith, Kodak bought a Wraith I get any girl I want, any girl I want She want me to save the day, but I ain't got a cape She wanna see me every day, she wanna be my bae That money make me cum, it make me fornicate, uh I'm the shit, I need some toilet paper Follow my player rules, then we gon' be okay On the real, I need a bih' who gon' cooperate"
4cxMGhkinTocPSVVKWIw0d,Russ,Losin Control,237506,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992," She's falling in love now, losing control now Fighting the truth, trying to hide But I think it's alright, girl Yeah, I think it's alright, girl, ooh She's falling in love now, losing control now Fighting the truth, trying to hide But I think it's alright, girl Yeah, I think it's alright, girl, ooh  She's falling but she doesn't think he'll catch her 'Cause her last relationship was a disaster Accusations everyday, she didn't know why All her calls would be ignored, he's on his own time Should've ended it before it started All she ever got was broken hearted He was cheating on her, trying to flip it Back on her like a victim Now she all alone and starting over Now she got baggage on her shoulder But the new guy really loves her She loves him, but she doesn't trust herself anymore  She's falling in love now, losing control now Fighting the truth, trying to hide But I think it's alright, girl Yeah, I think it's alright, girl, ooh She's falling in love now, losing control now Fighting the truth, trying to hide But I think it's alright, girl Yeah, I think it's alright, girl, ooh"
0mt02gJ425Xjm7c3jYkOBn,Lana Del Rey,Lust For Life,264066,0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982," Oh  Climb up the H of the Hollywood sign (Yeah) In these stolen moments, the world is mine There's nobody here, just us together Keepin' me hot like July forever 'Cause we're the masters of our own fate We're the captains of our own souls There's no way for us to come late 'Cause, boy, we're gold, boy, we're gold And I was like [Pre-Chorus: Lana Del Rey,  The Weeknd ] Take off, take off, take off all your clothes Take off, take off, take off all your clothes Take off, take off, take off all of your clothes They say only the good die young That just ain't right 'Cause we're having too much fun Too much fun tonight, yeah [Chorus: Lana Del Rey,  The Weeknd ] And a lust for life ( And a lust for life ) And a lust for life ( And a lust for life ) Keeps us alive ( Keeps us alive ) Keeps us alive ( Keeps us alive ) And a lust for life ( And a lust for life ) And a lust for life ( And a lust for life ) Keeps us alive ( Keeps us alive ) Keeps us alive ( Keeps us alive ) (Then)"
0M9ydKzuF3oZTfYYPfaGX1,Migos,Bad and Boujee,343150,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,"[Intro: Offset &  Future ] You know, young rich niggas You know somethin', we ain't really never had no old money We got a whole lotta new money though, hah ( If Young Metro don't trust you, I'm gon' shoot you ) Hey  Raindrop (Drip), drop-top (Drop-top) Smokin' on cookie in the hotbox (Cookie) Fuckin' on your bitch, she a thot, thot (Thot) Cookin' up dope in the crockpot (Pot) We came from nothin' to somethin', nigga (Hey) I don't trust nobody, grip the trigger (Nobody) Call up the gang and they come and get ya (Gang) Cry me a river, give you a tissue (Hey) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Blaow) My niggas is savage, ruthless (Savage) We got 30s and hundred-rounds too (Grrah) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Dope) My niggas is savage, ruthless (Hey) We got 30s and hundred-rounds too (Glah)  Offset, woo, woo, woo, woo, woo Rackaids on rackaids (Racks), got back-ends on back-ends I'm ridin' around in a coupe (Coupe) I take your bih' right from you (You) Bitch, I'm a dog, roof (Grr) Beat the ho walls loose (Hey) Hop in the frog, whoo (Skrrt) I tell that bih' to come comfort me (Comfort me) I swear these niggas is under me (Hey) They hate and the devil keep jumpin' me (Jumpin' me) Bankrolls on me keep me company (Cash) Ayy, we do the most (Most) Yeah, pull up in Ghosts (Woo) Yeah, my diamond's a choker (Glah) Holdin' the fire with no holster (Blaow) Rick the Ruler, diamonds cooler (Cooler) This a Rollie, not a Muller (Hey) Dabbin' on 'em like the usual (Dab) Magic with the brick, do voodoo (Magic) Courtside with a bad bitch (Bitch) Then I send the bitch through Uber (Go) I'm young and rich and plus I'm bougie (Hey) I'm not stupid so I keep the Uzi (Rrah) Rackaids on rackaids, got back-ends on back-ends So my money makin' my back ache (Aagh) You niggas got a low Act rate (Act) We from the Nawf, yeah, Dat Way (Nawf) Fat Cookie blunt in the ashtray (Cookie) Two bitches, just national smash day (Smash) Hop in the Lamb', have a drag race (Skrrt) I let them birds take a bath, bae (Brr)"
343YBumqHu19cGoGARUTsd,Drake,Fake Love,210937,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007," I've been down so long, it look like up to me They look up to me I got fake people showin' fake love to me Straight up to my face, straight up to my face I've been down so long, it look like up to me They look up to me I got fake people showin' fake love to me Straight up to my face, straight up to my face  Somethin' ain't right when we talkin' Somethin' ain't right when we talkin' Look like you hidin' your problems Really you never was solid No, you can't ""son"" me You won't never get to run me Just when shit look out of reach I reach back like one, three Like one, three, yeah  That's when they smile in my face Whole time they wanna take my place Whole time they wanna take my place Whole time they wanna take my place Yeah, I know they wanna take my place I can tell that love is fake I don't trust a word you say How you wanna clique up after your mistakes? Look you in the face, and it's just not the same"
6ie2Bw3xLj2JcGowOlcMhb,Lorde,Green Light,234652,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942," I do my makeup in somebody else's car We order different drinks at the same bars I know about what you did and I wanna scream the truth She thinks you love the beach, you're such a damn liar (Liar, liar, liar, liar, liar, liar, liar, liar)  Well, those great whites, they have big teeth Hope they bite you Thought you said that you would always be in love But you're not in love no more Did it frighten you How we kissed when we danced on the light up floor? On the light up floor  But I hear sounds in my mind Brand new sounds in my mind But honey, I'll be seein' you 'ever I go But honey, I'll be seein' you down every road I'm waiting for it, that green light, I want it  'Cause honey, I'll come get my things, but I can't let go I'm waiting for it, that green light, I want it Oh, I wish I could get my things and just let go I'm waiting for it, that  green light , I want it"
4dVpf9jZjcORqGTLUaeYj9,A$AP Ferg,Plain Jane,173600,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142," Yeah  Ride with the mob, Alhamdulillah Check in with me and do your job Ferg is the name, Ben Baller did the chain Tourneau for the watch, presi Plain Jane  Yamborghini chain, rest in peace to my superior Hermès link could feed a village in Liberia TMZ taking pictures, causin' mad hysteria Momma see me on BET and started tearin' up I'ma start killin' niggas, how you get that trife? I attended Harlem picnics where you risked your life Uncle used to skim work, sellin' nicks at night I was only eight years old, watching Nick at Nite Uncle Psycho was in that bathroom buggin' Knife to his guts, hope Daddy don't cut him Suicidal thoughts brought to me with no advisory He was pitchin' dummy, sellin' fiends mad ivory Grandma had the arthritis in her hands, bad She was poppin' pills like rappers in society I'll fuck yo' bitch for the irony I'll send Meechy at yo' ho if yo' bitch keep eyein' me"
42ydLwx4i5V49RXHOozJZq,Alessia Cara,Scars To Your Beautiful,230226,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169," She just wants to be beautiful She goes unnoticed, she knows no limits She craves attention, she praises an image She prays to be sculpted by the sculptor Oh, she don't see the light that's shinin' Deeper than the eyes can find it Maybe we have made her blind So she tries to cover up her pain And cut her woes away 'Cause covergirls don't cry After their face is made  And there's a hope that's waiting for you in the dark You should know you're beautiful just the way you are And you don't have to change a thing, the world could change its heart No scars to your beautiful, we're stars and we're beautiful Oh, oh, oh Oh-oh, oh, oh And you don't have to change a thing The world could change its heart No scars to your beautiful, we're stars and we're beautiful  She has dreams to be an envy, so she's Starving, you know, covergirls eat nothing She says, ""Beauty is pain and there's beauty in everything, what's a little bit of hunger?"" ""I can go a little while longer,"" she fades away She don't see her perfect, she don't understand she's worth it Or that beauty goes deeper than the surface, oh, oh So to all the girls that's hurting, let me be your mirror Help you see a little bit clearer the light that shines within"
75NhhYjHO43mvZgYtnXgti,Avicii,Lonely Together,181812,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977," It's you and your world and I'm caught in the middle I caught the edge of a knife and it hurts just a little And I know, and I know, and I know, and I know that I can't be your friend It's my head or my heart, and I'm caught in the middle  My hands are tied, but not tight enough You're the high that I can't give up Oh lord, here we go  I might hate myself tomorrow But I'm on my way tonight At the bottom of a bottle You're the poison in the wine And I know I can't change you, and I I won't change I might hate myself tomorrow But I'm on my way tonight  Let's be lonely together A little less lonely together"
45XhKYRRkyeqoW3teSOkCM,DJ Khaled,Wild Thoughts,204664,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621," Another one We The Best Music DJ Khaled  I don't know if you could take it Know you wanna see me nakey, nakey, naked I wanna be your baby, baby, baby Spinnin' and it's wet just like it came from Maytag White girl wasted on that brown liquor When I get like this, I can't be around you I'm too lit to dim down a notch 'Cause I could name some things that I'm gon' do  Wild, wild, wild Wild, wild, wild thoughts Wild, wild, wild When I'm with you, all I get is wild thoughts Wild, wild, wild When I'm with you, all I get is wild thoughts  Let's go"
6KBYefIoo7KydImq1uUQlL,Cardi B,Bodak Yellow,223712,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022," KSR It's Cardi, ayy Said I'm the shit, they can't fuck with me if they wanted to I don't gotta dance  Said lil' bitch, you can't fuck with me if you wanted to These expensive, these is red bottoms, these is bloody shoes Hit the store, I can get 'em both, I don't wanna choose And I'm quick, cut a nigga off, so don't get comfortable, look I don't dance now, I make money moves (Ayy, ayy) Say I don't gotta dance, I make money move If I see you and I don't speak, that means I don't fuck with you I'm a boss, you a worker, bitch, I make bloody moves  Now she say she gon' do what to who? Let's find out and see Cardi B, you know where I'm at, you know where I be You in the club just to party, I'm there, I get paid a fee I be in and out them banks so much, I know they're tired of me Honestly, don't give a fuck 'bout who ain't fond of me Dropped two mixtapes in six months What bitch working as hard as me? I don't bother with these hoes, don't let these hoes bother me They see pictures, they say, ""Goals,"" bitch, I'm who they tryna be Look, I might just chill in some BAPE I might just chill with your boo, I might just feel on your babe My pussy feel like a lake He wanna swim with his face, I'm like, ""Okay"" I'll let him get what he want, he buy me Yves Saint Laurent And the new whip, when I go fast as a horse I got the trunk in the front (Vroom, vroom) I'm the hottest in the street, know you prolly heard of me Got a bag and fixed my teeth, hope you hoes know it ain't cheap And I pay my mama bills, I ain't got no time to chill Think these hoes be mad at me, their baby father run a bill"
4BdGO1CaObRD4La9l5Zanz,Foster The People,Sit Next to Me,243146,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021," Yeah, it's over, it's over, I'm circling these vultures Got me praying, man, this hunger, and feeling something rotten Last time I saw you, said ""What's up?"" and pushed right through Then I tried to catch you but we're always on the move And now it's over, we're sober, symptoms of the culture And the night ain't getting younger, last call's around the corner Feeling kinda tempted and I'm pouring out the truth Just fading out these talkers 'cause now all I want is you Just sayin'  Come over here and sit next to me We can see where things go naturally Just say the word and I'll part the sea Just come over here and sit next to me, ooh-ooh-ooh And I'll take you high High, ooh-ooh-ooh  Well, I ain't frontin' my intention, got your man outlined in chalk It's a midnight intervention,  got no plans to make it stop Last time I saw you, said you wanna keep it light But I'm here to tell you I'm not trying to change your mind It's alright, ooh-ooh-ooh It's alright, ooh-ooh-ooh"
6Kkt27YmFyIFrcX3QXFi2o,Lorde,Liability,171727,0.587,0.229,10,-11.254,0,0.128,0.92,0.0,0.1,0.379,75.67," Go for it One, two  Baby really hurt me, crying in the taxi He don't wanna know me Says he made the big mistake of dancing in my storm Says it was poison So I guess I'll go home Into the arms of the girl that I love The only love I haven't screwed up She's so hard to please, but she's a forest fire I do my best to meet her demands, play at romance We slow dance in the living room But all that a stranger would see Is one girl swaying alone, stroking a cheek  They say, ""You're a little much for me You're a liability You're a little much for me"" So they pull back, make other plans I understand, I'm a liability Get you wild, make you leave I'm a little much for e-a-na-na-na, everyone"
5hTpBe8h35rJ67eAWHQsJx,Aminé,Caroline,209640,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04," Listen, man What's up? I heard you done got you a dime piece, man Hell naw, man, that nigga lyin', cuz One of them Beyoncé, Meagan Good types, man Nah, nah, nah Is that true, man? I just wanna know Probably not I mean, shit, to be honest with you, man, she's a...  Bad thang (Shit), fine as hell (Woo), thick as fuck Oh my God (Damn), that's my baby Caroline, you divine, mighty fine Shawty really blow the pipe (That's true), like a pro Aha, fuck you thought?  Holy shit, I'm really lit (It's lit) It's lookin' like it's 'bout time (Shee), to fuck it up (Work) Caroline, listen up, don't wanna hear About your horoscope or what the future holds Shut up and, shut up and  Let's get gory like a Tarantino movie Don't wanna talk it out, can we fuck it out? 'Cause we gon' be up all night, fuck a decaf You say I'm a tall thug, guess I'm a G-raffe If you want safe sex, baby, use the knee pads Freaky with the sticky-icky,   baby, give me kitty, kitty Mmm, killa, westside nigga (Ayy, ayy, goddamn) Boy, you like 98 degrees and I'm 300 Nigga, keep your feet runnin' (Hot, hot) I Chief-Keef-Keef when I eat these beats,   bet a boy get scurred (Get scurred) Don't run up in my lane, I don't want you in my lane You a lame, get swerved  'Cause great scenes might be great But I love your bloopers And perfect's for the urgent Baby, I want forever And, Caroline, don't you see that I want you to be my—  Bad thang (Woah, shit), fine as hell (Woo), thick as fuck Oh my God (Damn), that's my baby (Woah, woah) Caroline, you divine, mighty fine (Woah-oh-oh) Shawty really blow the pipe (That's true), like a pro (Ah) Aha  (Wha-?)"
7qvxFz3JodM0A7xEM7k3YD,Katy Perry,Chained To The Rhythm,237733,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029," Are we crazy? Living our lives through a lens Trapped in our white picket fence Like ornaments So comfortable, we're living in a bubble, bubble So comfortable, we cannot see the trouble, trouble Aren't you lonely Up there in utopia Where nothing will ever be enough? Happily numb So comfortable, we're living in a bubble, bubble So comfortable, we cannot see the trouble, trouble  So put your rose-colored glasses on And party on  Turn it up, it's your favorite song Dance, dance, dance to the distortion Turn it up, keep it on repeat Stumbling around like a wasted zombie Yeah, we think we're free Drink, this one's on me We're all chained to the rhythm To the rhythm, to the rhythm Turn it up, it's your favorite song Dance, dance, dance to the distortion Turn it up, keep it on repeat Stumbling around like a wasted zombie Yeah, we think we're free Drink, this one's on me We're all chained to the rhythm To the rhythm, to the rhythm"
1EaKU4dMbesXXd3BrLCtYG,Kendrick Lamar,ELEMENT.,208733,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,"[Intro:  Kid Capri  & Kendrick Lamar] New Kung Fu Kenny Ain't nobody prayin' for me Y'all know, what happens on Earth stays on Earth Here we go! I don't give a fuck, I don't give a fuck I don't give a, I don't give a, I don't give a fuck  I'm willin' to die for this shit I done cried for this shit, might take a life for this shit Put the Bible down and go eye for an eye for this shit D-O-T my enemy, won't catch a vibe for this shit, ayy I been stomped out in front of my mama My daddy commissary made it to commas Bitch, all my grandmas dead So ain't nobody prayin' for me, I'm on your head, ayy Thirty millions later, know the feds watchin' Auntie on my Telegram like, ""Be cautious!"" I be hangin' out at Tam's, I be on Stockton I don't do it for the 'Gram, I do it for Compton I'm willin' to die for this shit, nigga I'll take your fuckin' life for this shit, nigga We ain't goin' back to broke, family sellin' dope That's why you maney-ass rap niggas better know"
6gpcs5eMhJwax4mIfKDYQk,Calvin Harris,Slide,230813,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066," I might Empty my bank account And buy that boy with a pipe Buy that boy with a pipe I might, I might Empty my bank account And buy that boy with a pipe Buy that boy with a pipe I might  Do you slide on all your nights like this? Do you try on all your nights like this? (I might) Put some spotlight on the slide Whatever comes, comes through clear Do you slide on all your nights like this? Do you try on all your nights like this? (I might) Put some spotlight on the side And whatever comes, comes through clear (Uh)  All this jewelry ain't no use when it's this dark It's my favorite part, we see the lights, they got so far It went too fast, we couldn't reach it with our arms Wrist on a wrist, a link of charms (Ooh, yeah) Layin', we're still a link apart It's like we could die here all young Like we could dye hair all blonde, huh If we could see in twenty twin Twice we could see it 'til the end"
3VZlCJimDGY0D7YEC7S351,Lil Peep,Save That Shit,231546,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,106.0," (Yeah)  Fuck my life, can't save that, girl Don't tell me you could save that shit All she want is payback for the way I always play that shit You ain't gettin' nothin' that I'm sayin' Don't tell me you is Nothin' like them other motherfuckers I can make you rich (I can make you rich) I can make you this, baby, I can make you that I can take you there, but baby, you won't make it back Growin' sick of this and I don't wanna make you sad Do I make you scared? Baby, won't you take me back?  Nothin' like them other motherfuckers I can make you rich (I can make you rich) Nothin' like them other motherfuckers I can make you rich  Fuck my life, can't save that, girl Don't tell me you could save that shit All she want is payback for the way I always play that shit You ain't gettin' nothin' that I'm sayin' Don't tell me you is Nothin' like them other motherfuckers I can (Make you rich), make you rich I can make you this, baby, I can make you that I can take you there, but baby, you won't make it back Growin' sick of this and I don't wanna make you sad Do I make you scared? Baby, won't you take me back?"
